ID	VNUM
11634	Upiorna Zbroja Płyt.+4
11635	Upiorna Zbroja Płyt.+5
11636	Upiorna Zbroja Płyt.+6
11637	Upiorna Zbroja Płyt.+7
11638	Upiorna Zbroja Płyt.+8
11639	Upiorna Zbroja Płyt.+9
11640	Zbroja Płyt. Yin-Yang+0
11641	Zbroja Płyt. Yin-Yang+1
11642	Zbroja Płyt. Yin-Yang+2
11643	Zbroja Płyt. Yin-Yang+3
11644	Zbroja Płyt. Yin-Yang+4
11645	Zbroja Płyt. Yin-Yang+5
11646	Zbroja Płyt. Yin-Yang+6
11647	Zbroja Płyt. Yin-Yang+7
11648	Zbroja Płyt. Yin-Yang+8
11649	Zbroja Płyt. Yin-Yang+9
11650	Mistyczna Zbroja Płyt.+0
11651	Mistyczna Zbroja Płyt.+1
11652	Mistyczna Zbroja Płyt.+2
11653	Mistyczna Zbroja Płyt.+3
11654	Mistyczna Zbroja Płyt.+4
11655	Mistyczna Zbroja Płyt.+5
11656	Mistyczna Zbroja Płyt.+6
11657	Mistyczna Zbroja Płyt.+7
11658	Mistyczna Zbroja Płyt.+8
11659	Mistyczna Zbroja Płyt.+9
11660	Mglista Zbroja Płyt.+0
11661	Mglista Zbroja Płyt.+1
11662	Mglista Zbroja Płyt.+2
11663	Mglista Zbroja Płyt.+3
11664	Mglista Zbroja Płyt.+4
11665	Mglista Zbroja Płyt.+5
11666	Mglista Zbroja Płyt.+6
11667	Mglista Zbroja Płyt.+7
11668	Mglista Zbroja Płyt.+8
11669	Mglista Zbroja Płyt.+9
11670	Zbroja Twarzy Ducha+0
11671	Zbroja Twarzy Ducha+1
11672	Zbroja Twarzy Ducha+2
11673	Zbroja Twarzy Ducha+3
11674	Zbroja Twarzy Ducha+4
11675	Zbroja Twarzy Ducha+5
11676	Zbroja Twarzy Ducha+6
11677	Zbroja Twarzy Ducha+7
11678	Zbroja Twarzy Ducha+8
11679	Zbroja Twarzy Ducha+9
11680	Duchowa Zbroja Płyt.+0
11681	Duchowa Zbroja Płyt.+1
11682	Duchowa Zbroja Płyt.+2
11683	Duchowa Zbroja Płyt.+3
11684	Duchowa Zbroja Płyt.+4
11685	Duchowa Zbroja Płyt.+5
11686	Duchowa Zbroja Płyt.+6
11687	Duchowa Zbroja Płyt.+7
11688	Duchowa Zbroja Płyt.+8
11689	Duchowa Zbroja Płyt.+9
11690	Zbr. Płyt. Czar. Magii+0
11691	Zbr. Płyt. Czar. Magii+1
11692	Zbr. Płyt. Czar. Magii+2
11693	Zbr. Płyt. Czar. Magii+3
11694	Zbr. Płyt. Czar. Magii+4
11695	Zbr. Płyt. Czar. Magii+5
11696	Zbr. Płyt. Czar. Magii+6
11697	Zbr. Płyt. Czar. Magii+7
11698	Zbr. Płyt. Czar. Magii+8
11699	Zbr. Płyt. Czar. Magii+9
11800	Błękitna Szata
11810	Turkusowa Szata
11820	Różowa Szata+0
11821	Różowa Szata+1
11822	Różowa Szata+2
11823	Różowa Szata+3
11824	Różowa Szata+4
11825	Różowa Szata+5
11826	Różowa Szata+6
11827	Różowa Szata+7
11828	Różowa Szata+8
11829	Różowa Szata+9
11830	Miłosna Szata+0
11831	Miłosna Szata+1
11832	Miłosna Szata+2
11833	Miłosna Szata+3
11834	Miłosna Szata+4
11835	Miłosna Szata+5
11836	Miłosna Szata+6
11837	Miłosna Szata+7
11838	Miłosna Szata+8
11839	Miłosna Szata+9
11840	Szata Zach. Nieba+0
11841	Szata Zach. Nieba+1
11842	Szata Zach. Nieba+2
11843	Szata Zach. Nieba+3
11844	Szata Zach. Nieba+4
11845	Szata Zach. Nieba+5
11846	Szata Zach. Nieba+6
11847	Szata Zach. Nieba+7
11848	Szata Zach. Nieba+8
11849	Szata Zach. Nieba+9
11850	Szata Słońca+0
11851	Szata Słońca+1
11852	Szata Słońca+2
11853	Szata Słońca+3
11854	Szata Słońca+4
11855	Szata Słońca+5
11856	Szata Słońca+6
11857	Szata Słońca+7
11858	Szata Słońca+8
11859	Szata Słońca+9
11860	Szata Moralności+0
11861	Szata Moralności+1
11862	Szata Moralności+2
11863	Szata Moralności+3
11864	Szata Moralności+4
11865	Szata Moralności+5
11866	Szata Moralności+6
11867	Szata Moralności+7
11868	Szata Moralności+8
11869	Szata Moralności+9
11870	Szata Pomarań. Kota+0
11871	Szata Pomarań. Kota+1
11872	Szata Pomarań. Kota+2
11873	Szata Pomarań. Kota+3
11874	Szata Pomarań. Kota+4
11875	Szata Pomarań. Kota+5
11876	Szata Pomarań. Kota+6
11877	Szata Pomarań. Kota+7
11878	Szata Pomarań. Kota+8
11879	Szata Pomarań. Kota+9
11880	Szata Baronów+0
11881	Szata Baronów+1
11882	Szata Baronów+2
11883	Szata Baronów+3
11884	Szata Baronów+4
11885	Szata Baronów+5
11886	Szata Baronów+6
11887	Szata Baronów+7
11888	Szata Baronów+8
11889	Szata Baronów+9
11890	Czarna Szata+0
11891	Czarna Szata+1
11892	Czarna Szata+2
11893	Czarna Szata+3
11894	Czarna Szata+4
11895	Czarna Szata+5
11896	Czarna Szata+6
11897	Czarna Szata+7
11898	Czarna Szata+8
11899	Czarna Szata+9
11901	Smoking
11903	Suknia Ślubna
12000	Wodna Szata+0
12001	Wodna Szata+1
12002	Wodna Szata+2
12003	Wodna Szata+3
12004	Wodna Szata+4
12005	Wodna Szata+5
12006	Wodna Szata+6
12007	Wodna Szata+7
12008	Wodna Szata+8
12009	Wodna Szata+9
12010	Zbroja Z Nieb. Stali+0
12011	Zbroja Z Nieb. Stali+1
12012	Zbroja Z Nieb. Stali+2
12013	Zbroja Z Nieb. Stali+3
12014	Zbroja Z Nieb. Stali+4
12015	Zbroja Z Nieb. Stali+5
12016	Zbroja Z Nieb. Stali+6
12017	Zbroja Z Nieb. Stali+7
12018	Zbroja Z Nieb. Stali+8
12019	Zbroja Z Nieb. Stali+9
12020	Ubranie Nieb. Smoka+0
12021	Ubranie Nieb. Smoka+1
12022	Ubranie Nieb. Smoka+2
12023	Ubranie Nieb. Smoka+3
12024	Ubranie Nieb. Smoka+4
12025	Ubranie Nieb. Smoka+5
12026	Ubranie Nieb. Smoka+6
12027	Ubranie Nieb. Smoka+7
12028	Ubranie Nieb. Smoka+8
12029	Ubranie Nieb. Smoka+9
12030	Zbroja Płytowa Aury+0
12031	Zbroja Płytowa Aury+1
12032	Zbroja Płytowa Aury+2
12033	Zbroja Płytowa Aury+3
12034	Zbroja Płytowa Aury+4
12035	Zbroja Płytowa Aury+5
12036	Zbroja Płytowa Aury+6
12037	Zbroja Płytowa Aury+7
12038	Zbroja Płytowa Aury+8
12039	Zbroja Płytowa Aury+9
12040	Szata Smoka+0
12041	Szata Smoka+1
12042	Szata Smoka+2
12043	Szata Smoka+3
12044	Szata Smoka+4
12045	Szata Smoka+5
12046	Szata Smoka+6
12047	Szata Smoka+7
12048	Szata Smoka+8
12049	Szata Smoka+9
12200	Tradycyjny Hełm
12220	Żelazny Hełm+0
12221	Żelazny Hełm+1
12222	Żelazny Hełm+2
12223	Żelazny Hełm+3
12224	Żelazny Hełm+4
12225	Żelazny Hełm+5
12226	Żelazny Hełm+6
12227	Żelazny Hełm+7
12228	Żelazny Hełm+8
12229	Żelazny Hełm+9
12240	Upiorna Maska+0
12241	Upiorna Maska+1
12242	Upiorna Maska+2
12243	Upiorna Maska+3
12244	Upiorna Maska+4
12245	Upiorna Maska+5
12246	Upiorna Maska+6
12247	Upiorna Maska+7
12248	Upiorna Maska+8
12249	Upiorna Maska+9
12260	Maska Strachu+0
12261	Maska Strachu+1
12262	Maska Strachu+2
12263	Maska Strachu+3
12264	Maska Strachu+4
12265	Maska Strachu+5
12266	Maska Strachu+6
12267	Maska Strachu+7
12268	Maska Strachu+8
12269	Maska Strachu+9
12280	Hełm Mistrza Wojny+0
12281	Hełm Mistrza Wojny+1
12282	Hełm Mistrza Wojny+2
12283	Hełm Mistrza Wojny+3
12284	Hełm Mistrza Wojny+4
12285	Hełm Mistrza Wojny+5
12286	Hełm Mistrza Wojny+6
12287	Hełm Mistrza Wojny+7
12288	Hełm Mistrza Wojny+8
12289	Hełm Mistrza Wojny+9
12340	Skórzana Maska
12360	Maska Kolcza+0
12361	Maska Kolcza+1
12362	Maska Kolcza+2
12363	Maska Kolcza+3
12364	Maska Kolcza+4
12365	Maska Kolcza+5
12366	Maska Kolcza+6
12367	Maska Kolcza+7
12368	Maska Kolcza+8
12369	Maska Kolcza+9
12380	Stalowa Maska+0
12381	Stalowa Maska+1
12382	Stalowa Maska+2
12383	Stalowa Maska+3
12384	Stalowa Maska+4
12385	Stalowa Maska+5
12386	Stalowa Maska+6
12387	Stalowa Maska+7
12388	Stalowa Maska+8
12389	Stalowa Maska+9
12390	Orkowy Kaptur+0
12391	Orkowy Kaptur+1
12392	Orkowy Kaptur+2
12393	Orkowy Kaptur+3
12394	Orkowy Kaptur+4
12395	Orkowy Kaptur+5
12396	Orkowy Kaptur+6
12397	Orkowy Kaptur+7
12398	Orkowy Kaptur+8
12399	Orkowy Kaptur+9
12400	Pajęczy Kaptur+0
12401	Pajęczy Kaptur+1
12402	Pajęczy Kaptur+2
12403	Pajęczy Kaptur+3
12404	Pajęczy Kaptur+4
12405	Pajęczy Kaptur+5
12406	Pajęczy Kaptur+6
12407	Pajęczy Kaptur+7
12408	Pajęczy Kaptur+8
12409	Pajęczy Kaptur+9
12480	Krwawy Hełm
12500	Wyzywający Hełm+0
12501	Wyzywający Hełm+1
12502	Wyzywający Hełm+2
12503	Wyzywający Hełm+3
12504	Wyzywający Hełm+4
12505	Wyzywający Hełm+5
12506	Wyzywający Hełm+6
12507	Wyzywający Hełm+7
12508	Wyzywający Hełm+8
12509	Wyzywający Hełm+9
12520	Zamkowy Hełm+0
12521	Zamkowy Hełm+1
12522	Zamkowy Hełm+2
12523	Zamkowy Hełm+3
12524	Zamkowy Hełm+4
12525	Zamkowy Hełm+5
12526	Zamkowy Hełm+6
12527	Zamkowy Hełm+7
12528	Zamkowy Hełm+8
12529	Zamkowy Hełm+9
12530	Rogowy Hełm+0
12531	Rogowy Hełm+1
12532	Rogowy Hełm+2
12533	Rogowy Hełm+3
12534	Rogowy Hełm+4
12535	Rogowy Hełm+5
12536	Rogowy Hełm+6
12537	Rogowy Hełm+7
12538	Rogowy Hełm+8
12539	Rogowy Hełm+9
12540	Magiczny Hełm+0
12541	Magiczny Hełm+1
12542	Magiczny Hełm+2
12543	Magiczny Hełm+3
12544	Magiczny Hełm+4
12545	Magiczny Hełm+5
12546	Magiczny Hełm+6
12547	Magiczny Hełm+7
12548	Magiczny Hełm+8
12549	Magiczny Hełm+9
12620	Czapka Mnicha
12640	Czapka Feniksa+0
12641	Czapka Feniksa+1
12642	Czapka Feniksa+2
12643	Czapka Feniksa+3
12644	Czapka Feniksa+4
12645	Czapka Feniksa+5
12646	Czapka Feniksa+6
12647	Czapka Feniksa+7
12648	Czapka Feniksa+8
12649	Czapka Feniksa+9
12660	Świetlista Czapka+0
12661	Świetlista Czapka+1
12662	Świetlista Czapka+2
12663	Świetlista Czapka+3
12664	Świetlista Czapka+4
12665	Świetlista Czapka+5
12666	Świetlista Czapka+6
12667	Świetlista Czapka+7
12668	Świetlista Czapka+8
12669	Świetlista Czapka+9
12670	Kapelusz Kardynała+0
12671	Kapelusz Kardynała+1
12672	Kapelusz Kardynała+2
12673	Kapelusz Kardynała+3
12674	Kapelusz Kardynała+4
12675	Kapelusz Kardynała+5
12676	Kapelusz Kardynała+6
12677	Kapelusz Kardynała+7
12678	Kapelusz Kardynała+8
12679	Kapelusz Kardynała+9
12680	Kapelusz Duszy+0
12681	Kapelusz Duszy+1
12682	Kapelusz Duszy+2
12683	Kapelusz Duszy+3
12684	Kapelusz Duszy+4
12685	Kapelusz Duszy+5
12686	Kapelusz Duszy+6
12687	Kapelusz Duszy+7
12688	Kapelusz Duszy+8
12689	Kapelusz Duszy+9
12690	Stalowy Hełm Smoków +0
12691	Stalowy Hełm Smoków +1
12692	Stalowy Hełm Smoków +2
12693	Stalowy Hełm Smoków +3
12694	Stalowy Hełm Smoków +4
12695	Stalowy Hełm Smoków +5
12696	Stalowy Hełm Smoków +6
12697	Stalowy Hełm Smoków +7
12698	Stalowy Hełm Smoków +8
12699	Stalowy Hełm Smoków +9
12700	Smoczy Kaptur +0
12701	Smoczy Kaptur +1
12702	Smoczy Kaptur +2
12703	Smoczy Kaptur +3
12704	Smoczy Kaptur +4
12705	Smoczy Kaptur +5
12706	Smoczy Kaptur +6
12707	Smoczy Kaptur +7
12708	Smoczy Kaptur +8
12709	Smoczy Kaptur +9
12710	Pancerny Hełm Smoków +0
12711	Pancerny Hełm Smoków +1
12712	Pancerny Hełm Smoków +2
12713	Pancerny Hełm Smoków +3
12714	Pancerny Hełm Smoków +4
12715	Pancerny Hełm Smoków +5
12716	Pancerny Hełm Smoków +6
12717	Pancerny Hełm Smoków +7
12718	Pancerny Hełm Smoków +8
12719	Pancerny Hełm Smoków +9
12720	Smoczy Kapelusz +0
12721	Smoczy Kapelusz +1
12722	Smoczy Kapelusz +2
12723	Smoczy Kapelusz +3
12724	Smoczy Kapelusz +4
12725	Smoczy Kapelusz +5
12726	Smoczy Kapelusz +6
12727	Smoczy Kapelusz +7
12728	Smoczy Kapelusz +8
12729	Smoczy Kapelusz +9
13000	Bojowa Tarcza
13020	Pięciokątna Tarcza+0
13021	Pięciokątna Tarcza+1
13022	Pięciokątna Tarcza+2
13023	Pięciokątna Tarcza+3
13024	Pięciokątna Tarcza+4
13025	Pięciokątna Tarcza+5
13026	Pięciokątna Tarcza+6
13027	Pięciokątna Tarcza+7
13028	Pięciokątna Tarcza+8
13029	Pięciokątna Tarcza+9
13040	Czarna Okrągła Tarcza+0
13041	Czarna Okrągła Tarcza+1
13042	Czarna Okrągła Tarcza+2
13043	Czarna Okrągła Tarcza+3
13044	Czarna Okrągła Tarcza+4
13045	Czarna Okrągła Tarcza+5
13046	Czarna Okrągła Tarcza+6
13047	Czarna Okrągła Tarcza+7
13048	Czarna Okrągła Tarcza+8
13049	Czarna Okrągła Tarcza+9
13060	Sokola Tarcza+0
13061	Sokola Tarcza+1
13062	Sokola Tarcza+2
13063	Sokola Tarcza+3
13064	Sokola Tarcza+4
13065	Sokola Tarcza+5
13066	Sokola Tarcza+6
13067	Sokola Tarcza+7
13068	Sokola Tarcza+8
13069	Sokola Tarcza+9
13080	Tarcza Tygrysa+0
13081	Tarcza Tygrysa+1
13082	Tarcza Tygrysa+2
13083	Tarcza Tygrysa+3
13084	Tarcza Tygrysa+4
13085	Tarcza Tygrysa+5
13086	Tarcza Tygrysa+6
13087	Tarcza Tygrysa+7
13088	Tarcza Tygrysa+8
13089	Tarcza Tygrysa+9
13100	Lwia Tarcza+0
13101	Lwia Tarcza+1
13102	Lwia Tarcza+2
13103	Lwia Tarcza+3
13104	Lwia Tarcza+4
13105	Lwia Tarcza+5
13106	Lwia Tarcza+6
13107	Lwia Tarcza+7
13108	Lwia Tarcza+8
13109	Lwia Tarcza+9
13120	Tarcza Smoka+0
13121	Tarcza Smoka+1
13122	Tarcza Smoka+2
13123	Tarcza Smoka+3
13124	Tarcza Smoka+4
13125	Tarcza Smoka+5
13126	Tarcza Smoka+6
13127	Tarcza Smoka+7
13128	Tarcza Smoka+8
13129	Tarcza Smoka+9
13140	Tarcza Tytanów+0
13141	Tarcza Tytanów+1
13142	Tarcza Tytanów+2
13143	Tarcza Tytanów+3
13144	Tarcza Tytanów+4
13145	Tarcza Tytanów+5
13146	Tarcza Tytanów+6
13147	Tarcza Tytanów+7
13148	Tarcza Tytanów+8
13149	Tarcza Tytanów+9
13160	Tarcza Trzech Władców+0
13161	Tarcza Trzech Władców+1
13162	Tarcza Trzech Władców+2
13163	Tarcza Trzech Władców+3
13164	Tarcza Trzech Władców+4
13165	Tarcza Trzech Władców+5
13166	Tarcza Trzech Władców+6
13167	Tarcza Trzech Władców+7
13168	Tarcza Trzech Władców+8
13169	Tarcza Trzech Władców+9
13180	Tarcza Aureola+0
13181	Tarcza Aureola+1
13182	Tarcza Aureola+2
13183	Tarcza Aureola+3
13184	Tarcza Aureola+4
13185	Tarcza Aureola+5
13186	Tarcza Aureola+6
13187	Tarcza Aureola+7
13188	Tarcza Aureola+8
13189	Tarcza Aureola+9
13190	Pięciokątna Tarcza+0
13191	Pięciokątna Tarcza+1
13192	Pięciokątna Tarcza+2
13193	Pięciokątna Tarcza+3
13194	Pięciokątna Tarcza+4
13195	Pięciokątna Tarcza+5
13196	Pięciokątna Tarcza+6
13197	Pięciokątna Tarcza+7
13198	Pięciokątna Tarcza+8
13199	Pięciokątna Tarcza+9
13200	Czarna Okrągła Tarcza+0
13201	Czarna Okrągła Tarcza+1
13202	Czarna Okrągła Tarcza+2
13203	Czarna Okrągła Tarcza+3
13204	Czarna Okrągła Tarcza+4
13205	Czarna Okrągła Tarcza+5
13206	Czarna Okrągła Tarcza+6
13207	Czarna Okrągła Tarcza+7
13208	Czarna Okrągła Tarcza+8
13209	Czarna Okrągła Tarcza+9
14000	Drewniana Bransoleta
14020	Miedziana Bransoleta
14040	Srebrna Bransoleta+0
14041	Srebrna Bransoleta+1
14042	Srebrna Bransoleta+2
14043	Srebrna Bransoleta+3
14044	Srebrna Bransoleta+4
14045	Srebrna Bransoleta+5
14046	Srebrna Bransoleta+6
14047	Srebrna Bransoleta+7
14048	Srebrna Bransoleta+8
14049	Srebrna Bransoleta+9
14060	Złota Bransoleta+0
14061	Złota Bransoleta+1
14062	Złota Bransoleta+2
14063	Złota Bransoleta+3
14064	Złota Bransoleta+4
14065	Złota Bransoleta+5
14066	Złota Bransoleta+6
14067	Złota Bransoleta+7
14068	Złota Bransoleta+8
14069	Złota Bransoleta+9
14080	Jadeitowa Bransoleta+0
14081	Jadeitowa Bransoleta+1
14082	Jadeitowa Bransoleta+2
14083	Jadeitowa Bransoleta+3
14084	Jadeitowa Bransoleta+4
14085	Jadeitowa Bransoleta+5
14086	Jadeitowa Bransoleta+6
14087	Jadeitowa Bransoleta+7
14088	Jadeitowa Bransoleta+8
14089	Jadeitowa Bransoleta+9
14100	Ebonitowa Bransoleta+0
14101	Ebonitowa Bransoleta+1
14102	Ebonitowa Bransoleta+2
14103	Ebonitowa Bransoleta+3
14104	Ebonitowa Bransoleta+4
14105	Ebonitowa Bransoleta+5
14106	Ebonitowa Bransoleta+6
14107	Ebonitowa Bransoleta+7
14108	Ebonitowa Bransoleta+8
14109	Ebonitowa Bransoleta+9
14120	Perłowa Bransoleta+0
14121	Perłowa Bransoleta+1
14122	Perłowa Bransoleta+2
14123	Perłowa Bransoleta+3
14124	Perłowa Bransoleta+4
14125	Perłowa Bransoleta+5
14126	Perłowa Bransoleta+6
14127	Perłowa Bransoleta+7
14128	Perłowa Bransoleta+8
14129	Perłowa Bransoleta+9
14140	Bransol. Z Biał. Złota+0
14141	Bransol. Z Biał. Złota+1
14142	Bransol. Z Biał. Złota+2
14143	Bransol. Z Biał. Złota+3
14144	Bransol. Z Biał. Złota+4
14145	Bransol. Z Biał. Złota+5
14146	Bransol. Z Biał. Złota+6
14147	Bransol. Z Biał. Złota+7
14148	Bransol. Z Biał. Złota+8
14149	Bransol. Z Biał. Złota+9
14160	Kryształowa Bransoleta+0
14161	Kryształowa Bransoleta+1
14162	Kryształowa Bransoleta+2
14163	Kryształowa Bransoleta+3
14164	Kryształowa Bransoleta+4
14165	Kryształowa Bransoleta+5
14166	Kryształowa Bransoleta+6
14167	Kryształowa Bransoleta+7
14168	Kryształowa Bransoleta+8
14169	Kryształowa Bransoleta+9
14180	Ametystowa Bransoleta+0
14181	Ametystowa Bransoleta+1
14182	Ametystowa Bransoleta+2
14183	Ametystowa Bransoleta+3
14184	Ametystowa Bransoleta+4
14185	Ametystowa Bransoleta+5
14186	Ametystowa Bransoleta+6
14187	Ametystowa Bransoleta+7
14188	Ametystowa Bransoleta+8
14189	Ametystowa Bransoleta+9
14200	Bransol. Z Niebiań.Łez+0
14201	Bransol. Z Niebiań.Łez+1
14202	Bransol. Z Niebiań.Łez+2
14203	Bransol. Z Niebiań.Łez+3
14204	Bransol. Z Niebiań.Łez+4
14205	Bransol. Z Niebiań.Łez+5
14206	Bransol. Z Niebiań.Łez+6
14207	Bransol. Z Niebiań.Łez+7
14208	Bransol. Z Niebiań.Łez+8
14209	Bransol. Z Niebiań.Łez+9
14220	Opaska Kryształu Duszy+0
14221	Opaska Kryształu Duszy+1
14222	Opaska Kryształu Duszy+2
14223	Opaska Kryształu Duszy+3
14224	Opaska Kryształu Duszy+4
14225	Opaska Kryształu Duszy+5
14226	Opaska Kryształu Duszy+6
14227	Opaska Kryształu Duszy+7
14228	Opaska Kryształu Duszy+8
14229	Opaska Kryształu Duszy+9
14500	Rubinowa Bransoleta+0
14501	Rubinowa Bransoleta+1
14502	Rubinowa Bransoleta+2
14503	Rubinowa Bransoleta+3
14504	Rubinowa Bransoleta+4
14505	Rubinowa Bransoleta+5
14506	Rubinowa Bransoleta+6
14507	Rubinowa Bransoleta+7
14508	Rubinowa Bransoleta+8
14509	Rubinowa Bransoleta+9
14520	Granatowa Bransoleta+0
14521	Granatowa Bransoleta+1
14522	Granatowa Bransoleta+2
14523	Granatowa Bransoleta+3
14524	Granatowa Bransoleta+4
14525	Granatowa Bransoleta+5
14526	Granatowa Bransoleta+6
14527	Granatowa Bransoleta+7
14528	Granatowa Bransoleta+8
14529	Granatowa Bransoleta+9
14540	Szmaragdowa Bransoleta+0
14541	Szmaragdowa Bransoleta+1
14542	Szmaragdowa Bransoleta+2
14543	Szmaragdowa Bransoleta+3
14544	Szmaragdowa Bransoleta+4
14545	Szmaragdowa Bransoleta+5
14546	Szmaragdowa Bransoleta+6
14547	Szmaragdowa Bransoleta+7
14548	Szmaragdowa Bransoleta+8
14549	Szmaragdowa Bransoleta+9
14560	Szafirowa Bransoleta+0
14561	Szafirowa Bransoleta+1
14562	Szafirowa Bransoleta+2
14563	Szafirowa Bransoleta+3
14564	Szafirowa Bransoleta+4
14565	Szafirowa Bransoleta+5
14566	Szafirowa Bransoleta+6
14567	Szafirowa Bransoleta+7
14568	Szafirowa Bransoleta+8
14569	Szafirowa Bransoleta+9
14570	Bransoleta z Turmalinu+0
14571	Bransoleta z Turmalinu+1
14572	Bransoleta z Turmalinu+2
14573	Bransoleta z Turmalinu+3
14574	Bransoleta z Turmalinu+4
14575	Bransoleta z Turmalinu+5
14576	Bransoleta z Turmalinu+6
14577	Bransoleta z Turmalinu+7
14578	Bransoleta z Turmalinu+8
14579	Bransoleta z Turmalinu+9
15000	Skórzane Buty
15020	Drewniane Buty
15040	Bambusowe Buty+0
15041	Bambusowe Buty+1
15042	Bambusowe Buty+2
15043	Bambusowe Buty+3
15044	Bambusowe Buty+4
15045	Bambusowe Buty+5
15046	Bambusowe Buty+6
15047	Bambusowe Buty+7
15048	Bambusowe Buty+8
15049	Bambusowe Buty+9
15060	Buty Wyszywane Złotem+0
15061	Buty Wyszywane Złotem+1
15062	Buty Wyszywane Złotem+2
15063	Buty Wyszywane Złotem+3
15064	Buty Wyszywane Złotem+4
15065	Buty Wyszywane Złotem+5
15066	Buty Wyszywane Złotem+6
15067	Buty Wyszywane Złotem+7
15068	Buty Wyszywane Złotem+8
15069	Buty Wyszywane Złotem+9
15080	Skórzane Kozaki+0
15081	Skórzane Kozaki+1
15082	Skórzane Kozaki+2
15083	Skórzane Kozaki+3
15084	Skórzane Kozaki+4
15085	Skórzane Kozaki+5
15086	Skórzane Kozaki+6
15087	Skórzane Kozaki+7
15088	Skórzane Kozaki+8
15089	Skórzane Kozaki+9
15100	Złote Buty+0
15101	Złote Buty+1
15102	Złote Buty+2
15103	Złote Buty+3
15104	Złote Buty+4
15105	Złote Buty+5
15106	Złote Buty+6
15107	Złote Buty+7
15108	Złote Buty+8
15109	Złote Buty+9
15120	Buty Z Brązu+0
15121	Buty Z Brązu+1
15122	Buty Z Brązu+2
15123	Buty Z Brązu+3
15124	Buty Z Brązu+4
15125	Buty Z Brązu+5
15126	Buty Z Brązu+6
15127	Buty Z Brązu+7
15128	Buty Z Brązu+8
15129	Buty Z Brązu+9
15140	Jadeitowe Buty+0
15141	Jadeitowe Buty+1
15142	Jadeitowe Buty+2
15143	Jadeitowe Buty+3
15144	Jadeitowe Buty+4
15145	Jadeitowe Buty+5
15146	Jadeitowe Buty+6
15147	Jadeitowe Buty+7
15148	Jadeitowe Buty+8
15149	Jadeitowe Buty+9
15160	Ekstazyjne Buty+0
15161	Ekstazyjne Buty+1
15162	Ekstazyjne Buty+2
15163	Ekstazyjne Buty+3
15164	Ekstazyjne Buty+4
15165	Ekstazyjne Buty+5
15166	Ekstazyjne Buty+6
15167	Ekstazyjne Buty+7
15168	Ekstazyjne Buty+8
15169	Ekstazyjne Buty+9
15180	Deszczowe Buty+0
15181	Deszczowe Buty+1
15182	Deszczowe Buty+2
15183	Deszczowe Buty+3
15184	Deszczowe Buty+4
15185	Deszczowe Buty+5
15186	Deszczowe Buty+6
15187	Deszczowe Buty+7
15188	Deszczowe Buty+8
15189	Deszczowe Buty+9
15200	Buty Feniksa+0
15201	Buty Feniksa+1
15202	Buty Feniksa+2
15203	Buty Feniksa+3
15204	Buty Feniksa+4
15205	Buty Feniksa+5
15206	Buty Feniksa+6
15207	Buty Feniksa+7
15208	Buty Feniksa+8
15209	Buty Feniksa+9
15220	Buty Ognistego Ptaka+0
15221	Buty Ognistego Ptaka+1
15222	Buty Ognistego Ptaka+2
15223	Buty Ognistego Ptaka+3
15224	Buty Ognistego Ptaka+4
15225	Buty Ognistego Ptaka+5
15226	Buty Ognistego Ptaka+6
15227	Buty Ognistego Ptaka+7
15228	Buty Ognistego Ptaka+8
15229	Buty Ognistego Ptaka+9
15240	Buty Ze Skóry Smoka+0
15241	Buty Ze Skóry Smoka+1
15242	Buty Ze Skóry Smoka+2
15243	Buty Ze Skóry Smoka+3
15244	Buty Ze Skóry Smoka+4
15245	Buty Ze Skóry Smoka+5
15246	Buty Ze Skóry Smoka+6
15247	Buty Ze Skóry Smoka+7
15248	Buty Ze Skóry Smoka+8
15249	Buty Ze Skóry Smoka+9
15370	Buty Euforii+0
15371	Buty Euforii+1
15372	Buty Euforii+2
15373	Buty Euforii+3
15374	Buty Euforii+4
15375	Buty Euforii+5
15376	Buty Euforii+6
15377	Buty Euforii+7
15378	Buty Euforii+8
15379	Buty Euforii+9
15390	Kozaki Glorii+0
15391	Kozaki Glorii+1
15392	Kozaki Glorii+2
15393	Kozaki Glorii+3
15394	Kozaki Glorii+4
15395	Kozaki Glorii+5
15396	Kozaki Glorii+6
15397	Kozaki Glorii+7
15398	Kozaki Glorii+8
15399	Kozaki Glorii+9
15410	Buty Qilina+0
15411	Buty Qilina+1
15412	Buty Qilina+2
15413	Buty Qilina+3
15414	Buty Qilina+4
15415	Buty Qilina+5
15416	Buty Qilina+6
15417	Buty Qilina+7
15418	Buty Qilina+8
15419	Buty Qilina+9
15430	Buty Zimorodka+0
15431	Buty Zimorodka+1
15432	Buty Zimorodka+2
15433	Buty Zimorodka+3
15434	Buty Zimorodka+4
15435	Buty Zimorodka+5
15436	Buty Zimorodka+6
15437	Buty Zimorodka+7
15438	Buty Zimorodka+8
15439	Buty Zimorodka+9
15440	Ogniste Buty+0
15441	Ogniste Buty+1
15442	Ogniste Buty+2
15443	Ogniste Buty+3
15444	Ogniste Buty+4
15445	Ogniste Buty+5
15446	Ogniste Buty+6
15447	Ogniste Buty+7
15448	Ogniste Buty+8
15449	Ogniste Buty+9
15450	Buty Oceanu+0
15451	Buty Oceanu+1
15452	Buty Oceanu+2
15453	Buty Oceanu+3
15454	Buty Oceanu+4
15455	Buty Oceanu+5
15456	Buty Oceanu+6
15457	Buty Oceanu+7
